"iso_code","continent","location","date","total_cases","new_cases","total_deaths","new_deaths","new_tests","total_tests","population","aged_65_older","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","hospital_beds_per_thousand","life_expectancy"
"PER","South America","Peru",2020-03-04,NA,NA,NA,NA,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-05,NA,NA,NA,NA,NA,155,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-06,NA,NA,NA,NA,64,219,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-07,1,1,0,0,31,250,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-08,NA,NA,NA,NA,68,318,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-09,7,6,0,0,28,346,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-10,9,2,0,0,310,656,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-11,11,2,0,0,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-12,17,6,0,0,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-13,22,5,0,0,NA,1232,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-14,38,16,0,0,590,1822,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-15,43,5,0,0,493,2315,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-16,71,28,0,0,482,2797,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-17,86,15,0,0,278,3075,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-18,117,31,0,0,766,3841,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-19,145,28,0,0,457,4298,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-20,234,89,2,2,1911,6209,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-21,263,29,3,1,25,6184,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-22,318,55,5,2,480,6664,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-23,363,45,5,0,349,7013,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-24,395,32,5,0,1027,8040,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-25,416,21,7,2,1179,9219,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-26,558,142,8,1,846,10065,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-27,580,22,9,1,831,10896,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-28,635,55,11,2,1773,12669,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-29,671,36,16,5,783,13452,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-30,852,181,18,2,1011,14463,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-03-31,950,98,24,6,1124,15587,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-01,1065,115,30,6,931,16518,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-02,1323,258,47,17,816,17334,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-03,1414,91,55,8,507,17841,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-04,1595,181,61,6,1569,19410,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-05,1746,151,73,12,1004,20414,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-06,2281,535,83,10,1141,21555,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-07,2561,280,92,9,1700,23255,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-08,2954,393,107,15,1155,24410,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-09,4342,1388,121,14,1233,25643,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-10,5256,914,138,17,1876,27519,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-11,5897,641,169,31,3715,31234,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-12,6848,951,181,12,1410,32644,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-13,7519,671,193,12,722,33366,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-14,7519,0,193,0,1535,34901,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-15,10303,2784,230,37,1189,36090,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-16,11475,1172,254,24,1272,37362,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-17,12491,1016,274,20,1100,38462,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-18,13489,998,300,26,1566,40028,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-19,14420,931,348,48,1328,41356,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-20,15628,1208,400,52,1392,42748,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-21,16325,697,445,45,1673,44421,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-22,17837,1512,484,39,1294,45715,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-23,19250,1413,530,46,1909,47624,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-24,20914,1664,572,42,1922,49546,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-25,21648,734,634,62,1770,51316,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-26,25331,3683,700,66,1356,52672,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-27,27517,2186,728,28,1868,54540,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-28,28699,1182,782,54,1856,56396,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-29,31190,2491,854,72,1722,58118,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-04-30,33931,2741,943,89,2263,60381,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-01,36976,3045,1051,108,2155,62536,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-02,40459,3483,1124,73,1642,64178,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-03,42534,2075,1200,76,1614,65792,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-04,45928,3394,1286,86,1771,67563,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-05,47372,1444,1344,58,2781,70344,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-06,51189,3817,1444,100,2500,72844,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-07,54817,3628,1533,89,2058,74902,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-08,58526,3709,1627,94,891,75793,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-09,61847,3321,1714,87,4113,79906,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-10,65015,3168,1814,100,3770,83676,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-11,67307,2292,1889,75,1918,85594,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-12,68822,1515,1961,72,2197,87791,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-13,72059,3237,2057,96,2307,90098,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-14,76306,4247,2169,112,2627,92725,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-15,80604,4298,2267,98,4022,96747,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-16,84495,3891,2393,126,3295,100042,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-17,88541,4046,2523,130,2797,102839,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-18,92273,3732,2648,125,2788,105627,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-19,94933,2660,2789,141,2854,108481,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-20,99483,4550,2914,125,3872,112353,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-21,104020,4537,3024,110,3128,115481,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-22,108769,4749,3148,124,7268,122749,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-23,111698,2929,3244,96,800,123549,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-24,115754,4056,3373,129,1342,124891,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-25,119959,4205,3456,83,2563,127454,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-26,123979,4020,3629,173,3603,131057,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-27,129751,5772,3788,159,2788,133845,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-28,135905,6154,3983,195,3718,137563,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-29,141779,5874,4099,116,3042,140605,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-30,148285,6506,4230,131,3562,144167,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-05-31,155671,7386,4371,141,1458,145625,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-01,164476,8805,4506,135,3834,149459,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-02,170039,5563,4634,128,2769,152228,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-03,170039,0,4634,0,1545,153773,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-04,178914,8875,4894,260,2410,156183,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-05,183198,4284,5031,137,2986,159169,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-06,187400,4202,5162,131,4369,163538,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-07,191758,4358,5301,139,4750,168288,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-08,196515,4757,5465,164,3431,171719,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-09,199696,3181,5571,106,4033,175752,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-10,203736,4040,5738,167,3612,179364,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-11,208823,5087,5903,165,3779,183143,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-12,214788,5965,6109,206,4294,187437,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-13,220749,5961,6308,199,3635,191072,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-14,225132,4383,6498,190,3523,194595,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-15,229736,4604,6688,190,4222,198817,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-16,232992,3256,6860,172,3435,202252,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-17,237156,4164,7056,196,4171,206423,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-18,240908,3752,7257,201,3670,210093,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-19,244388,3480,7461,204,1904,211997,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-20,247925,3537,7660,199,3936,215933,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-21,251338,3413,7861,201,2282,218215,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-22,254936,3598,8045,184,4025,222240,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-23,254936,0,8045,0,5153,227393,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-24,260810,5874,8404,359,5337,232730,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-25,264689,3879,8586,182,5158,237888,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-26,268602,3913,8761,175,4921,242809,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-27,272364,3762,8939,178,2506,245315,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-28,275989,3625,9135,196,2096,247411,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-29,279419,3430,9317,182,2863,250274,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-06-30,282365,2946,9504,187,2464,252738,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-01,285213,2848,9677,173,3261,255999,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-02,288477,3264,9860,183,3037,259036,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-03,292004,3527,10045,185,2567,261603,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-04,295599,3595,10226,181,3188,264791,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-05,299080,3481,10412,186,3343,268134,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-06,302718,3638,10589,177,3813,271947,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-07,305703,2985,10772,183,4673,276620,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-08,309278,3575,10952,180,3153,279773,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-09,312911,3633,11133,181,4113,283886,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-10,316448,3537,11314,181,3078,286964,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-11,319646,3198,11500,186,3270,290234,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-12,322710,3064,11682,182,3261,293495,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-13,326326,3616,11870,188,4274,297769,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-14,330123,3797,12054,184,6555,304324,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-15,333867,3744,12229,175,5422,309746,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-16,337724,3857,12417,188,6100,315846,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-17,341586,3862,12615,198,5815,321661,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-18,345537,3951,12799,184,4849,326510,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-19,349500,3963,12998,199,3243,329753,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-20,353590,4090,13187,189,4758,334511,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-21,357681,4091,13384,197,4587,339098,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-22,362087,4406,13579,195,5430,344528,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-23,366550,4463,13767,188,4893,349421,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-24,371096,4546,17654,3887,6245,355666,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-25,375961,4865,17843,189,4752,360418,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-26,379884,3923,18030,187,3893,364311,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-27,384797,4913,18229,199,4769,369080,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-28,389717,4920,18418,189,3799,372879,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-29,395005,5288,18612,194,3870,376749,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-30,400683,5678,18816,204,5926,382675,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-07-31,407492,6809,19021,205,5852,388527,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-01,414735,7243,19217,196,5845,394372,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-02,422183,7448,19408,191,3670,398042,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-03,428850,6667,19614,206,4175,402217,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-04,433100,4250,19811,197,5974,408191,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-05,439890,6790,20007,196,4884,413075,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-06,447624,7734,20228,221,6913,419988,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-07,455409,7785,20424,196,4262,424250,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-08,463875,8466,20649,225,6120,430370,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-09,471012,7137,20844,195,5006,435376,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-10,478024,7012,21072,228,3728,439104,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-11,483133,5109,21276,204,8033,447137,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-12,489680,6547,21501,225,9322,456459,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-13,498555,8875,21713,212,7736,464195,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-14,507996,9441,25648,3935,8488,472683,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-15,516296,8300,25856,208,10411,483094,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-16,525803,9507,26075,219,6547,489641,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-17,535946,10143,26281,206,8216,497857,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-18,541493,5547,26481,200,9044,506901,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-19,549321,7828,26658,177,8459,515360,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-20,558420,9099,26834,176,8457,523817,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-21,567059,8639,27034,200,8280,532097,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-22,576067,9008,27245,211,6886,538983,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-23,585236,9169,27453,208,5249,544232,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-24,594326,9090,27663,210,5127,549359,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-25,600438,6112,27813,150,3570,552929,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-26,607382,6944,28001,188,7776,560705,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-27,613378,5996,28124,123,7399,568104,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-28,621997,8619,28277,153,8457,576561,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-29,629961,7964,28471,194,7671,584232,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-30,639435,9474,28607,136,5659,589891,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-08-31,647166,7731,28788,181,5335,595226,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-01,652037,4871,28944,156,5300,600526,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-02,657129,5092,29068,124,7466,607992,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-03,663437,6308,29259,191,7748,615740,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-04,670145,6708,29405,146,8256,623996,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-05,676848,6703,29554,149,6525,630521,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-06,683702,6854,29687,133,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-07,689977,6275,29838,151,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-08,691575,1598,29976,138,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-09,696190,4615,30123,147,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-10,702776,6586,30236,113,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-11,710067,7291,30344,108,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-12,716670,6603,30470,126,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-13,722832,6162,30593,123,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-14,729619,6787,30710,117,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-15,733860,4241,30812,102,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-16,738020,4160,30927,115,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-17,744400,6380,31051,124,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-18,750098,5698,31146,95,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-19,756412,6314,31283,137,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-20,762865,6453,31369,86,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-21,768895,6030,31369,0,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-22,772896,4001,31474,105,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-23,776546,3650,31586,112,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-24,782695,6149,31870,284,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-25,788930,6235,31938,68,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-26,794584,5654,32037,99,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-27,800142,5558,32142,105,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-28,805302,5160,32262,120,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
"PER","South America","Peru",2020-09-29,808714,3412,32324,62,NA,NA,32971846,7.151,85.755,5.95,4.8,NA,1.6,76.74
